Employer,Title,City,Job ID,Time Posted,Job Board,Lat,Lng,CityCount
"Metasys Technologies, Inc.",UX Designer,Boston MA,2505230928,2021-04-15,LinkedIn.com,42.3602534,-71.0582912,21
Panera Bread,Lead UX Designer ,Needham MA,2482124860,2021-03-30,LinkedIn.com,31.9868295,-88.33308822099423,1
Eliassen Group,UI/UX Designer,Waltham MA,2436465028,2021-03-23,LinkedIn.com,42.3756401,-71.2358004,2
UKG (Ultimate Kronos Group),User Experience Designer,Lowell MA,2429944813,2021-04-01,LinkedIn.com,38.82501785,-104.82526015644731,1
MathWorks,UX Designer,Natick MA,2288319157,2021-03-21,LinkedIn.com,42.2836393,-71.346996,2
Modus Create,User Experience Designer,Boston MA,2501862407,2021-03-19,LinkedIn.com,42.3602534,-71.0582912,21
Creative Circle,Senior UX Designer,Boston MA,2464832150,2021-03-25,LinkedIn.com,42.3602534,-71.0582912,21
Sun Life,Senior UX Designer,Boston MA,2502775990,2021-04-14,LinkedIn.com,42.3602534,-71.0582912,21
Publicis Sapient,Senior UI Designer,Boston MA,2465475277,2021-04-02,LinkedIn.com,42.3602534,-71.0582912,21
The Mom Project,UX Designer,Boston MA,2470841605,2021-04-07,LinkedIn.com,42.3602534,-71.0582912,21
Eliassen Group,Senior UI/UX Designer,Boston MA,2479707791,2021-04-09,LinkedIn.com,42.3602534,-71.0582912,21
Mozilla,Senior Web UX Designer,Boston MA,2508278816,2021-04-17,LinkedIn.com,42.3602534,-71.0582912,21
Blackbaud,Senior UX Designer,Cambridge MA,2496996501,2021-04-09,LinkedIn.com,42.3750997,-71.1056157,4
Precision Medicine Group,"User Experience (UX) Designer, Medical/Healthcare Communications Agency",Boston MA,2465456980,2021-04-01,LinkedIn.com,42.3602534,-71.0582912,21
iRobot,Senior User Experience (UX) Designer ,Bedford MA,2486226884,2021-04-13,LinkedIn.com,52.1363806,-0.4675041,2
Eliassen Group,Senior UX Designer,Boston MA,2493336754,2021-04-07,LinkedIn.com,42.3602534,-71.0582912,21
SevOne,Sr. Product UX/UI Designer,Boston MA,2495221010,2021-03-31,LinkedIn.com,42.3602534,-71.0582912,21
Precisely | Trust in Data,Principal UX Designer,Burlington MA,2468264063,2021-03-19,LinkedIn.com,44.4761601,-73.212906,1
Allscripts,UX Designer - Human Centered Design,Boston MA,2444824519,2021-04-11,LinkedIn.com,42.3602534,-71.0582912,21
IBM,Garage UX Designer,Nashville TN,2476259137,2021-04-12,LinkedIn.com,36.1622296,-86.7743531,26
iHeartMedia,UX Designer,Nashville TN,2465147821,2021-04-17,LinkedIn.com,36.1622296,-86.7743531,26
Relatient,User Experience Designer,Franklin TN,2507903611,2021-04-17,LinkedIn.com,35.925206,-86.8689419,3
A. O. Smith Corporation,UI/UX Designer,Nashville TN,2502161110,2021-04-13,LinkedIn.com,36.1622296,-86.7743531,26
SmileDirectClub,UX Designer,Nashville TN,2483916037,2021-03-31,LinkedIn.com,36.1622296,-86.7743531,26
Duff & Phelps,User Experience Designer,Nashville TN,2473446385,2021-04-08,LinkedIn.com,36.1622296,-86.7743531,26
Ramsey Solutions,Product Designer/UX Designer (ALL LEVELS),Franklin TN,2502087819,2021-04-13,LinkedIn.com,35.925206,-86.8689419,3
AllianceBernstein,UX Designer,Nashville TN,2450990550,2021-03-24,LinkedIn.com,36.1622296,-86.7743531,26
Clover Health,UX Designer,Nashville TN,2463077156,2021-03-23,LinkedIn.com,36.1622296,-86.7743531,26
The General®,UI/UX Designer,Nashville TN,2496989200,2021-04-09,LinkedIn.com,36.1622296,-86.7743531,26
Paychex,User Experience Reporting Designer,Nashville TN,2492874188,2021-04-07,LinkedIn.com,36.1622296,-86.7743531,26
Toptal,"UX Designer – Remote, Full-time",Nashville TN,2507433270,2021-04-17,LinkedIn.com,36.1622296,-86.7743531,26
FINN Partners,Marketing UX Designer,Nashville TN,2477008109,2021-03-25,LinkedIn.com,36.1622296,-86.7743531,26
VMware,"Senior UX Designer, Digital User Experience - Opportunity for Working Remotely",Nashville TN,2479936607,2021-04-07,LinkedIn.com,36.1622296,-86.7743531,26
Alto,Senior User Experience (UX) Designer,Nashville,2468085468,2021-03-29,LinkedIn.com,36.1622296,-86.7743531,1
Amazon,Senior UX Designer - WorkingWell (Nashville or Seattle),Nashville TN,2432010609,2021-04-02,LinkedIn.com,36.1622296,-86.7743531,26
Planet Technology,"Sr, UI/Product Designer",Nashville TN,2479092961,2021-04-07,LinkedIn.com,36.1622296,-86.7743531,26
Chegg Inc.,Senior Product Designer (UX/UI) - 6 Month Contract,Nashville TN,2479970951,2021-04-08,LinkedIn.com,36.1622296,-86.7743531,26
Pitney Bowes,UX Interaction Designer - Remote Opportunity,Nashville TN,2505348424,2021-04-15,LinkedIn.com,36.1622296,-86.7743531,26
Blackbaud,Senior UX Designer,Nashville TN,2496998436,2021-04-09,LinkedIn.com,36.1622296,-86.7743531,26
redpepper,Sr. UX Designer & Manager,Nashville TN,2485400050,2021-04-01,LinkedIn.com,36.1622296,-86.7743531,26
Relatient,User Experience Designer,Franklin TN,2487428880,2021-04-15,LinkedIn.com,35.925206,-86.8689419,3
Chegg Inc.,"Director, UX Design",Nashville TN,2479977311,2021-04-08,LinkedIn.com,36.1622296,-86.7743531,26
Perficient,Digital Product Owner,Nashville TN,2396972027,2021-04-07,LinkedIn.com,36.1622296,-86.7743531,26
Leica Biosystems,Digital Designer,Nashville TN,2464288957,2021-04-01,LinkedIn.com,36.1622296,-86.7743531,26
IBM,Garage UX Designer,Baltimore MD,2476253830,2021-04-12,LinkedIn.com,39.2908816,-76.610759,14
Softrams,User Experience Designer,Baltimore MD,2445787184,2021-04-14,LinkedIn.com,39.2908816,-76.610759,14
Booz Allen Hamilton,User Experience Designer,Laurel MD,2469478823,2021-04-06,LinkedIn.com,39.1044123,-76.8669233,1
"Visionist, Inc.",UX Designer / Engineer,Columbia MD,2503284473,2021-04-14,LinkedIn.com,39.193919550000004,-76.87477229012376,5
FullStack Labs,"UI/UX Designer + WebFlow, Remote, Full Time",Baltimore MD,2502742268,2021-04-14,LinkedIn.com,39.2908816,-76.610759,14
Blackbaud,User Experience Designer,Baltimore MD,2482737236,2021-03-31,LinkedIn.com,39.2908816,-76.610759,14
Toptal,"UX Designer – Remote, Full-time",Baltimore MD,2507430651,2021-04-17,LinkedIn.com,39.2908816,-76.610759,14
Tradeswell,User Experience Designer,Baltimore MD,2483817610,2021-03-31,LinkedIn.com,39.2908816,-76.610759,14
Varen Technologies,UI/UX Designer,Annapolis MD,2493740913,2021-04-07,LinkedIn.com,38.9786401,-76.492786,4
eTeam,UX Designer,Baltimore MD,2483982258,2021-03-31,LinkedIn.com,39.2908816,-76.610759,14
"Next Phase Solutions and Services, Inc.",UX Designer,Columbia MD,2500503563,2021-04-12,LinkedIn.com,39.193919550000004,-76.87477229012376,5
VMware,"Senior UX Designer, Digital User Experience - Opportunity for Working Remotely",Baltimore MD,2479936610,2021-04-07,LinkedIn.com,39.2908816,-76.610759,14
"The Consortium, Inc. ",Senior UX Designer,Baltimore MD,2506648229,2021-04-16,LinkedIn.com,39.2908816,-76.610759,14
ZeniMax Online Studios,UI/UX Designer (ESO),Cockeysville MD,2500209827,2021-04-12,LinkedIn.com,39.4845658,-76.6502845,1
T. Rowe Price,Sr Experience Designer,Linthicum MD,2476262672,2021-04-12,LinkedIn.com,39.21036375,-76.66604401604258,1
Dice,Senior UX Designer,Mount Washington MD,2507210973,2021-04-16,LinkedIn.com,39.3611178,-76.6632385,1
ZeroFOX,(Sr.) UI/UX Designer,Baltimore MD,2474598460,2021-03-24,LinkedIn.com,39.2908816,-76.610759,14
CreditXpert,Principal UX Designer,Baltimore MD,2472261384,2021-03-31,LinkedIn.com,39.2908816,-76.610759,14
Chegg Inc.,Senior Product Designer (UX/UI) - 6 Month Contract,Baltimore MD,2479977329,2021-04-08,LinkedIn.com,39.2908816,-76.610759,14
Merkle,Senior UI Designer,Columbia MD,2464586960,2021-03-24,LinkedIn.com,39.193919550000004,-76.87477229012376,5
Mindgrub,Product Owner,Baltimore MD,2504183182,2021-04-15,LinkedIn.com,39.2908816,-76.610759,14
Blackbaud,User Experience Designer,Annapolis MD,2482738183,2021-03-31,LinkedIn.com,38.9786401,-76.492786,4
"Next Phase Solutions and Services, Inc.",UI/UX Designer/Developer (0034),Columbia MD,2474058434,2021-03-24,LinkedIn.com,39.193919550000004,-76.87477229012376,5
MOSAIC Technologies Group,UI Developer/Designer,Annapolis MD,2483818121,2021-03-31,LinkedIn.com,38.9786401,-76.492786,4
Black Propeller,Digital Designer,Bel Air MD,2485608035,2021-04-01,LinkedIn.com,39.5355063,-76.3490396,1
BurnAlong,Graphic Design Intern,Pikesville MD,2487603744,2021-04-03,LinkedIn.com,39.3745035,-76.7227288,1
Paradyme Management Inc.,Lead UX Systems Designer,Greenbelt MD,2477629359,2021-03-26,LinkedIn.com,38.9937333,-76.883065797021,1
Firaxis Games,User Interface Designer,Sparks MD,1990148976,2021-03-30,LinkedIn.com,39.5303908,-76.6458407,1
Blackbaud,Senior UX Designer,Annapolis MD,2496998449,2021-04-09,LinkedIn.com,38.9786401,-76.492786,4
E-Solutions,Data Visualization Designer/ UX,Baltimore MD,2448465432,2021-03-22,LinkedIn.com,39.2908816,-76.610759,14
Modis,User Interface Designer,Columbia MD,2474636848,2021-04-09,LinkedIn.com,39.193919550000004,-76.87477229012376,5
IBM,Garage UX Designer,Oklahoma City OK,2476252925,2021-04-12,LinkedIn.com,35.4729886,-97.5170536,13
Robert Half,UX Designer,Oklahoma City OK,2474152019,2021-03-24,LinkedIn.com,35.4729886,-97.5170536,13
FullStack Labs,"UI/UX Designer + WebFlow, Remote, Full Time",Oklahoma City OK,2502740251,2021-04-14,LinkedIn.com,35.4729886,-97.5170536,13
Toptal,"UX Designer – Remote, Full-time",Oklahoma City OK,2507430292,2021-04-17,LinkedIn.com,35.4729886,-97.5170536,13
"TBS Factoring Service, LLC",UI/UX Designer,Oklahoma City OK,2478448287,2021-03-26,LinkedIn.com,35.4729886,-97.5170536,13
Chegg Inc.,Senior Product Designer (UX/UI) - 6 Month Contract,Oklahoma City OK,2479974761,2021-04-08,LinkedIn.com,35.4729886,-97.5170536,13
Deep Fork Technology,Jr. UI / WordPress Designer,Oklahoma City,2478121073,2021-03-26,LinkedIn.com,35.4729886,-97.5170536,2
CompSource Mutual Insurance Company,UX UI Designer  ,Oklahoma City,2460187923,2021-03-30,LinkedIn.com,35.4729886,-97.5170536,2
General Motors,In-Vehicle UI Product Designer,Oklahoma United States,2466405614,2021-03-26,LinkedIn.com,34.9550817,-97.2684063,1
ISS | Institutional Shareholder Services,Senior UX/UI Designer,Norman OK,2442974271,2021-04-10,LinkedIn.com,35.2225717,-97.4394816,1
RevUnit,Senior UX Researcher,Oklahoma County OK,2493230075,2021-04-07,LinkedIn.com,35.5533328,-97.4367741,1
PwC,SAP UX Architect Senior Associate,Oklahoma City OK,2489846894,2021-04-17,LinkedIn.com,35.4729886,-97.5170536,13
Toptal,[REMOTE] UI Designer,Oklahoma City OK,2507430619,2021-04-17,LinkedIn.com,35.4729886,-97.5170536,13
Taproot Foundation,Volunteer Website Design Consultant for Haiti Now (Ayiti Now Corp),Oklahoma City OK,2479713573,2021-04-13,LinkedIn.com,35.4729886,-97.5170536,13
IBM,Garage UX Designer,Louisville KY,2476253832,2021-04-12,LinkedIn.com,38.2542376,-85.759407,16
TEKsystems,UX Designer,Louisville KY,2485184518,2021-04-17,LinkedIn.com,38.2542376,-85.759407,16
FullStack Labs,"UI/UX Designer + WebFlow, Remote, Full Time",Louisville KY,2502743018,2021-04-14,LinkedIn.com,38.2542376,-85.759407,16
Toptal,"UX Designer – Remote, Full-time",Louisville KY,2507430588,2021-04-17,LinkedIn.com,38.2542376,-85.759407,16
Chegg Inc.,Senior Product Designer (UX/UI) - 6 Month Contract,Louisville KY,2479970953,2021-04-08,LinkedIn.com,38.2542376,-85.759407,16
Waystar,Sr. UX Designer,Louisville KY,2479705458,2021-04-13,LinkedIn.com,38.2542376,-85.759407,16
Ad Hoc LLC,Senior UX Designer,Louisville KY,2495220071,2021-04-06,LinkedIn.com,38.2542376,-85.759407,16
"Georgia IT, Inc.","UX Designer - Louisville,KY",Louisville KY,2468678280,2021-03-19,LinkedIn.com,38.2542376,-85.759407,16
Toptal,[REMOTE] UI Designer,Louisville KY,2507432588,2021-04-17,LinkedIn.com,38.2542376,-85.759407,16
PwC,SAP UX Architect Senior Associate,Louisville KY,2489850187,2021-04-17,LinkedIn.com,38.2542376,-85.759407,16
"Integrated Resources, Inc ( IRI )",End User Experience Design Engineer 3,Louisville KY,2481129013,2021-04-08,LinkedIn.com,38.2542376,-85.759407,16
Samtec Inc,Senior Software Engineer,New Albany IN,2473424179,2021-04-08,LinkedIn.com,38.3172339,-85.8419969,3
Samtec Inc,Senior Software Engineer,New Albany IN,2469456189,2021-04-06,LinkedIn.com,38.3172339,-85.8419969,3
Samtec Inc,Senior Software Engineer,New Albany IN,2465493572,2021-04-02,LinkedIn.com,38.3172339,-85.8419969,3
Humana,Experience Design Lead,Louisville KY,2467679058,2021-04-05,LinkedIn.com,38.2542376,-85.759407,16
Perficient,Digital Product Owner,Louisville KY,2396972276,2021-04-07,LinkedIn.com,38.2542376,-85.759407,16
Humana,User Experience Design Lead,Louisville KY,2461560406,2021-03-23,LinkedIn.com,38.2542376,-85.759407,16
Chegg Inc.,"Director, UX Design",Louisville KY,2479973808,2021-04-08,LinkedIn.com,38.2542376,-85.759407,16
nFUZION,Sr iOS Engineer,Louisville,2501712932,2021-04-13,LinkedIn.com,38.2542376,-85.759407,1
Chegg Inc.,Sr. Product Designer (12 Month contract),Louisville KY,2417215914,2021-03-20,LinkedIn.com,38.2542376,-85.759407,16
Mozilla,UX Designer,Portland OR,2496555408,2021-04-09,LinkedIn.com,45.5202471,-122.6741949,10
Addepar,UI / UX Designer,Portland OR,2405741156,2021-04-13,LinkedIn.com,45.5202471,-122.6741949,10
Point B,User Experience Designer,Portland OR,2457104949,2021-04-18,LinkedIn.com,45.5202471,-122.6741949,10
Synergy Interactive,UX Designer,Portland Oregon,2507154218,2021-04-16,LinkedIn.com,45.5202471,-122.6741949,3
IBM,Garage UX Designer,Portland OR,2476254673,2021-04-12,LinkedIn.com,45.5202471,-122.6741949,10
EY,UX Designer - Portland Design Studio,Portland OR,2475154191,2021-04-02,LinkedIn.com,45.5202471,-122.6741949,10
Moda Health,UI/UX Designer,Milwaukie OR,2509325530,2021-04-04,LinkedIn.com,45.4453901,-122.6392889,1
Owen Jones and Partners,User Experience Designer,Portland Oregon,2479905409,2021-04-07,LinkedIn.com,45.5202471,-122.6741949,3
Digimarc,UX Designer,Beaverton OR,2487371389,2021-04-03,LinkedIn.com,45.4871723,-122.80378,5
Toptal,"UX Designer – Remote, Full-time",Hillsboro OR,2507431667,2021-04-17,LinkedIn.com,45.5228939,-122.989827,2
FLEETCOR,UX Designer,Beaverton OR,2448485697,2021-03-23,LinkedIn.com,45.4871723,-122.80378,5
Sunquest Information Systems,UX Designer - Remote,Washington County OR,2470540860,2021-03-30,LinkedIn.com,45.5601883,-123.0587907,1
Child360 (formerly LAUP),UX Designer,Portland OR,2496243179,2021-04-09,LinkedIn.com,45.5202471,-122.6741949,10
CrowdStreet,User Experience Designer,Portland Oregon,2381376710,2021-03-24,LinkedIn.com,45.5202471,-122.6741949,3
Anitian,UX Designer,Beaverton OR,2481705664,2021-03-29,LinkedIn.com,45.4871723,-122.80378,5
"Nvoicepay, a FLEETCOR Company",UX Designer,Beaverton OR,2488558998,2021-04-03,LinkedIn.com,45.4871723,-122.80378,5
AppLovin,PeopleFun - UX Designer,Portland OR,2479940372,2021-04-08,LinkedIn.com,45.5202471,-122.6741949,10
"SBM Management Services, LP","UX Designer Sacramento, California",Hillsboro OR,2504098156,2021-04-14,LinkedIn.com,45.5228939,-122.989827,2
Creative Circle,UI/UX Designer,Portland OR,2489816600,2021-04-02,LinkedIn.com,45.5202471,-122.6741949,10
eBay,Sr Designer,Portland OR,2466441404,2021-03-26,LinkedIn.com,45.5202471,-122.6741949,10
Providence,SR UI DESIGNER,Portland OR,2478352681,2021-04-06,LinkedIn.com,45.5202471,-122.6741949,10
"RIT Solutions, Inc.",UX Designer - 100% remote,Las Vegas NV,2508499162,2021-04-17,LinkedIn.com,36.1672559,-115.1485163,19
FullStack Labs,"UI/UX Designer + WebFlow, Remote, Full Time",Las Vegas NV,2502737655,2021-04-14,LinkedIn.com,36.1672559,-115.1485163,19
Toptal,"UX Designer – Remote, Full-time",North Las Vegas NV,2507427938,2021-04-17,LinkedIn.com,36.2005843,-115.1215844,2
AppLovin,PeopleFun - UX Designer,Las Vegas NV,2479942283,2021-04-08,LinkedIn.com,36.1672559,-115.1485163,19
Wynn Las Vegas,Sr UX Designer,Las Vegas NV,2488379772,2021-04-16,LinkedIn.com,36.1672559,-115.1485163,19
Chegg Inc.,Senior Product Designer (UX/UI) - 6 Month Contract,Las Vegas NV,2479975415,2021-04-08,LinkedIn.com,36.1672559,-115.1485163,19
Springer Publishing,Lead User Interface Designer,Las Vegas,2476405660,2021-04-03,LinkedIn.com,36.1672559,-115.1485163,1
Toptal,"UX Designer – Remote, Full-time",Las Vegas NV,2507433279,2021-04-17,LinkedIn.com,36.1672559,-115.1485163,19
Dropbox,Senior Digital Product Manager - Location Flexible,Las Vegas NV,2437327858,2021-04-06,LinkedIn.com,36.1672559,-115.1485163,19
AppLovin,Senior UI/UX Designer,Las Vegas NV,2475179326,2021-04-03,LinkedIn.com,36.1672559,-115.1485163,19
PwC,SAP UX Architect Senior Associate,Las Vegas NV,2489853015,2021-04-17,LinkedIn.com,36.1672559,-115.1485163,19
Wynn Las Vegas,Senior User Experience Designer,Las Vegas NV,2478718786,2021-03-27,LinkedIn.com,36.1672559,-115.1485163,19
Toptal,"UX Designer – Remote, Full-time",Henderson NV,2507426751,2021-04-17,LinkedIn.com,36.0301134,-114.9826194,3
Wynn Las Vegas,Senior User Experience Designer,Las Vegas NV,2478718787,2021-03-27,LinkedIn.com,36.1672559,-115.1485163,19
AppLovin,Senior Game Designer,Las Vegas NV,2436041807,2021-04-04,LinkedIn.com,36.1672559,-115.1485163,19
Toptal,[REMOTE] UI Designer,North Las Vegas NV,2507429959,2021-04-17,LinkedIn.com,36.2005843,-115.1215844,2
Toptal,[REMOTE] UI Designer,Las Vegas NV,2507433367,2021-04-17,LinkedIn.com,36.1672559,-115.1485163,19
AppLovin,Intermediate Game Designer,Las Vegas NV,2436044361,2021-04-04,LinkedIn.com,36.1672559,-115.1485163,19
Toptal,[REMOTE] UI Designer,Henderson NV,2507433604,2021-04-17,LinkedIn.com,36.0301134,-114.9826194,3
VehicleHistory.com,UI/UX Designer,Las Vegas NV,2509333640,2021-04-04,LinkedIn.com,36.1672559,-115.1485163,19
"Smart Software Solutions, Inc",Graphic/UX Designer,Las Vegas NV,2479801868,2021-03-27,LinkedIn.com,36.1672559,-115.1485163,19
Wynn Resorts,Senior User Experience Designer,Las Vegas NV,2507240030,2021-03-28,LinkedIn.com,36.1672559,-115.1485163,19
RevUnit,Senior UX Researcher,Las Vegas NV,2493229133,2021-04-07,LinkedIn.com,36.1672559,-115.1485163,19
Wynn Resorts,Senior User Experience Designer,Las Vegas NV,2507234501,2021-03-28,LinkedIn.com,36.1672559,-115.1485163,19
IBM,Garage UX Designer,Milwaukee WI,2476255642,2021-04-12,LinkedIn.com,43.0349931,-87.922497,18
Epic,User Experience Designer,Milwaukee WI,2490646038,2021-04-06,LinkedIn.com,43.0349931,-87.922497,18
Planet Technology,User Experience Designer,Milwaukee WI,2479096110,2021-04-07,LinkedIn.com,43.0349931,-87.922497,18
Vitamin T,User Experience Designer,Milwaukee WI,2473638430,2021-04-01,LinkedIn.com,43.0349931,-87.922497,18
Toptal,"UX Designer – Remote, Full-time",Milwaukee WI,2507428872,2021-04-17,LinkedIn.com,43.0349931,-87.922497,18
Creative Circle,User Experience Designer,Milwaukee WI,2481120946,2021-04-08,LinkedIn.com,43.0349931,-87.922497,18
Uline,User Experience Designer - Employee Solutions,Milwaukee WI,2458884069,2021-04-12,LinkedIn.com,43.0349931,-87.922497,18
Rexnord,"Sr. Manager, User Experience (UX) Design",Milwaukee WI,2502493019,2021-04-14,LinkedIn.com,43.0349931,-87.922497,18
GE Healthcare,UX Interaction Designer,Waukesha WI,2446545308,2021-04-04,LinkedIn.com,43.0116784,-88.2314813,2
New Resources Consulting,UI Designer ,Waukesha County WI,2485285130,2021-04-01,LinkedIn.com,43.0622536,-88.3123889,1
Laughlin Constable,Sr. UX Architect,Milwaukee WI,2439814675,2021-03-29,LinkedIn.com,43.0349931,-87.922497,18
Uline,User Experience Designer - eCommerce Solutions,Milwaukee WI,2454620800,2021-04-09,LinkedIn.com,43.0349931,-87.922497,18
Dropbox,Senior Digital Product Manager - Location Flexible,Milwaukee WI,2437327853,2021-04-06,LinkedIn.com,43.0349931,-87.922497,18
New World Application Design & Development,Mid Level UI Designer/Developer,Hales Corners WI,2494635534,2021-04-08,LinkedIn.com,42.937515,-88.0486982,1
PwC,SAP UX Architect Senior Associate,Milwaukee WI,2489851182,2021-04-17,LinkedIn.com,43.0349931,-87.922497,18
GE Healthcare,UX Visual designer,Waukesha WI,2446540722,2021-04-04,LinkedIn.com,43.0116784,-88.2314813,2
Toptal,[REMOTE] UI Designer,Milwaukee WI,2507434195,2021-04-17,LinkedIn.com,43.0349931,-87.922497,18
Taproot Foundation,Volunteer Website Design Consultant for Haiti Now (Ayiti Now Corp),Milwaukee WI,2479715159,2021-04-13,LinkedIn.com,43.0349931,-87.922497,18
Creative Circle,Senior UX Designer,Milwaukee WI,2473611198,2021-03-31,LinkedIn.com,43.0349931,-87.922497,18
QUADGRAPHICS LIMITED,UI/UX Designer,Sussex WI,2509317925,2021-03-24,LinkedIn.com,43.1339001,-88.2220372,1
IBM,Garage UX Designer,Tucson AZ,2476253831,2021-04-12,LinkedIn.com,32.2228765,-110.9748477,9
Pyx Health,UX Designer,Tucson AZ,2481134772,2021-04-08,LinkedIn.com,32.2228765,-110.9748477,9
Sunquest Information Systems,UX Designer - Remote,Tucson AZ,2470543155,2021-03-30,LinkedIn.com,32.2228765,-110.9748477,9
Toptal,"UX Designer – Remote, Full-time",Tucson AZ,2507432462,2021-04-17,LinkedIn.com,32.2228765,-110.9748477,9
Blackbaud,User Experience Designer,Tucson AZ,2482739050,2021-03-31,LinkedIn.com,32.2228765,-110.9748477,9
Ad Hoc LLC,Senior UX Designer,Tucson AZ,2495216668,2021-04-06,LinkedIn.com,32.2228765,-110.9748477,9
Toptal,[REMOTE] UI Designer,Tucson AZ,2507434338,2021-04-17,LinkedIn.com,32.2228765,-110.9748477,9
Ad Hoc LLC,Senior UX Designer,Fresno CA,2495220068,2021-04-06,LinkedIn.com,36.7394421,-119.7848307,1
Labroots,User Experience Designer,Selma CA,2481909623,2021-03-30,LinkedIn.com,36.5707838,-119.6120765,1
4insite,UX Designer,Sacramento CA,2401218396,2021-04-01,LinkedIn.com,38.5810606,-121.4938951,11
Black Flag Creative,Product & UI/UX Designer,Sacramento CA,2479000568,2021-04-07,LinkedIn.com,38.5810606,-121.4938951,11
Toptal,"UX Designer – Remote, Full-time",Sacramento CA,2507427579,2021-04-17,LinkedIn.com,38.5810606,-121.4938951,11
FullStack Labs,"UI/UX Designer + WebFlow, Remote, Full Time",Sacramento CA,2502736885,2021-04-14,LinkedIn.com,38.5810606,-121.4938951,11
"SBM Management Services, LP",UX Designer,Sacramento CA,2401329565,2021-04-01,LinkedIn.com,38.5810606,-121.4938951,11
PwC,Job Posting Title PwC Digital Products - UX Designer - Sr. Associate,Sacramento CA,2487406040,2021-04-15,LinkedIn.com,38.5810606,-121.4938951,11
Toptal,"UX Designer – Remote, Full-time",Elk Grove CA,2507427865,2021-04-17,LinkedIn.com,38.4087993,-121.3716178,2
Upwork,Lead Product Designer,Sacramento CA,2436717633,2021-04-04,LinkedIn.com,38.5810606,-121.4938951,11
PTP,Voice User Interface Designer - REMOTE,Gold River CA,2483718986,2021-03-31,LinkedIn.com,49.7807549,-126.0473015,1
"SBM Management Services, LP",UI Designer,Sacramento CA,2460819419,2021-03-22,LinkedIn.com,38.5810606,-121.4938951,11
Toptal,"UX Designer – Remote, Full-time",Roseville CA,2507432556,2021-04-17,LinkedIn.com,38.7521235,-121.2880059,2
PwC,SAP UX Architect Senior Associate,Sacramento CA,2489854033,2021-04-17,LinkedIn.com,38.5810606,-121.4938951,11
Toptal,[REMOTE] UI Designer,Sacramento CA,2507430414,2021-04-17,LinkedIn.com,38.5810606,-121.4938951,11
Toptal,[REMOTE] UI Designer,Elk Grove CA,2507437095,2021-04-17,LinkedIn.com,38.4087993,-121.3716178,2
Toptal,[REMOTE] UI Designer,Roseville CA,2507432643,2021-04-17,LinkedIn.com,38.7521235,-121.2880059,2
White Rabbit Group Inc,Lead UI/UX Designer,Sacramento CA,2509546907,2021-04-18,LinkedIn.com,38.5810606,-121.4938951,11
Tako Agency,UX/UI Web Designer,River Park CA,2468633311,2021-03-19,LinkedIn.com,44.25877595,-76.48023604897253,1
McGraw Hill,UX Designer - Orange County,Irvine CA,2447129685,2021-04-13,LinkedIn.com,33.6856969,-117.8259819,5
Amazon,Games UX Designer,Irvine CA,2432000788,2021-04-02,LinkedIn.com,33.6856969,-117.8259819,5
Optello,UI/UX Designer,Irvine CA,2488329097,2021-04-16,LinkedIn.com,33.6856969,-117.8259819,5
HAUS Los Angeles,Digital UX/UI Designer,Los Angeles CA,2501439199,2021-04-13,LinkedIn.com,34.0536909,-118.242766,33
Corra,Senior UX Designer,Los Angeles CA,2450930212,2021-03-23,LinkedIn.com,34.0536909,-118.242766,33
Creative Circle,UX Designer,Los Angeles CA,2454529840,2021-04-17,LinkedIn.com,34.0536909,-118.242766,33
Creative Circle,UX Designer,Los Angeles CA,2448700782,2021-04-15,LinkedIn.com,34.0536909,-118.242766,33
UrgentPoint,UX UI Senior Product Designer,Los Angeles CA,2479959599,2021-04-08,LinkedIn.com,34.0536909,-118.242766,33
SFOX,Senior UI/UX Designer,Los Angeles CA,2483805909,2021-03-31,LinkedIn.com,34.0536909,-118.242766,33
"InvestCloud, Inc.",UX UI Designer,Los Angeles CA,2497682664,2021-04-10,LinkedIn.com,34.0536909,-118.242766,33
VaynerMedia,UX/UI Designer,Los Angeles CA,2495169584,2021-03-31,LinkedIn.com,34.0536909,-118.242766,33
Rapid7,Senior UX Designer,Los Angeles CA,2319357566,2021-04-11,LinkedIn.com,34.0536909,-118.242766,33
Mozilla,Senior UX Designer,Los Angeles CA,2458216796,2021-03-20,LinkedIn.com,34.0536909,-118.242766,33
SFOX,Lead UI/UX Designer,Los Angeles CA,2483807726,2021-03-31,LinkedIn.com,34.0536909,-118.242766,33
Malakye.com,Digital UX/UI Designer,Los Angeles CA,2465705635,2021-03-25,LinkedIn.com,34.0536909,-118.242766,33
Rad Power Bikes,Senior UX/UI Designer (Remote),Los Angeles CA,2494197700,2021-04-08,LinkedIn.com,34.0536909,-118.242766,33
Arbonne,UX Designer,Irvine CA,2467251817,2021-03-27,LinkedIn.com,33.6856969,-117.8259819,5
ALTEN Calsoft Labs,UX Designer,Los Angeles CA,2478368481,2021-04-07,LinkedIn.com,34.0536909,-118.242766,33
Mozilla,Senior Web UX Designer,Los Angeles CA,2508917046,2021-04-18,LinkedIn.com,34.0536909,-118.242766,33
Toptal,[REMOTE] UI Designer,Huntington Beach CA,2507436005,2021-04-17,LinkedIn.com,33.6783336,-118.0000166,1
Toptal,"UX Designer – Remote, Full-time",Inglewood CA,2507426698,2021-04-17,LinkedIn.com,33.9562003,-118.353132,2
